GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075002320020042016,2016,37.727449799999995,-122.3868963,17278.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,1952.44,154442.92,1.0,2699.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,135,3,41,2,40,1,48,0,26,24,15,9,1,8,2,2,0,26,26,19,3,4,1,0.0,0.0,0.0,1900.0,1995.0,29.16715598932713,30.0
G060075002320020032016,2016,37.7280764,-122.3863341,17296.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1942.888888888889,135902.2,0.9777777777777776,2577.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.06666666666666668,0.9111111111111112,0.0,0.0,0.0,0.0,1.0,0.0,157,11,68,0,18,0,44,16,43,31,15,16,4,12,12,8,4,50,43,20,7,16,1,0.0,0.0,0.0,1900.0,2005.0,27.069961734048057,45.0
G060075002340010122016,2016,37.7236977,-122.39027220000001,17446.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1957.0,1986.0,11.672812234185285,11.0
G060075002340010132016,2016,37.723068700000006,-122.39083629999999,17305.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1958.0,13224.0,0.0,2495.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1928.0,2002.0,18.013575127910798,10.0
G060075002570120292016,2016,37.73417,-122.4085535,5804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002510030462016,2016,37.7386581,-122.4071244,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002510030392016,2016,37.7388714,-122.40804650000001,2837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002300110122016,2016,37.7386047,-122.404655,732.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002300110252016,2016,37.736741200000004,-122.40324650000001,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075098090010762016,2016,37.7434372,-122.3965365,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003110030132016,2016,37.72559329999999,-122.45200039999999,16135.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001130010012016,2016,37.796107299999996,-122.4095754,7252.0,1.0,2.0,6.0,0.0,35.0,0.0,0.0,0.0,1925.571428571429,480762.1428571429,3.8571428571428568,1747.6128571428574,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,361,14,8,0,323,0,11,5,140,89,62,27,2,25,51,45,6,142,140,1,1,138,1,0.0,0.0,1.0,1907.0,1957.0,19.30342514224409,10.0
G060075001190220032016,2016,37.7912539,-122.411542,15725.0,9.0,1.0,6.0,0.0,31.0,0.0,0.0,0.0,1911.9230769230771,431329.84615384607,5.0769230769230775,1961.6130769230772,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.6923076923076923,0.2307692307692308,0.0,0.0,0.07692307692307693,0.0,0.9230769230769232,0.0,265,168,5,0,47,3,25,17,157,43,35,8,2,6,114,89,25,192,157,22,10,125,1,0.0,0.0,1.0,1907.0,1973.0,15.629542817870682,24.0
G060075001120010002016,2016,37.7942695,-122.4098088,3153.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1913.75,386955.875,8.5,2162.06875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.875,0.0,204,16,0,0,185,0,1,2,98,55,47,8,3,5,43,37,6,106,98,1,0,97,1,0.0,0.0,0.0,1906.0,1926.0,6.453127702351584,8.0
G060075006110030022016,2016,37.7963636,-122.40754150000001,14102.0,0.0,1.0,4.0,1.0,75.0,0.0,0.0,0.0,1921.4,189855.2,10.3,3080.3820000000005,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,661,15,43,0,583,2,16,2,297,179,115,64,14,50,118,113,5,309,297,0,0,297,1,0.0,0.0,0.0,1907.0,1953.0,19.702685942107923,16.0
G060075001190220012016,2016,37.7916159,-122.40867069999999,7690.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1914.833333333333,281347.66666666674,6.0,2512.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,96,56,0,0,34,0,2,4,38,12,10,2,1,1,26,13,13,44,38,3,0,35,1,0.0,0.0,0.0,1907.0,1926.0,7.18021974284603,10.0
G060075001130020022016,2016,37.7935669,-122.4082237,7227.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,1.0,1930.0,259440.0,8.0,2776.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.2,0.0,267,5,0,0,261,0,0,1,121,78,60,18,4,14,43,41,2,134,121,5,0,116,1,0.0,0.0,1.0,1908.0,1981.0,27.01279158270962,11.0
G060075001180010022016,2016,37.7937201,-122.4069807,4417.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1908.571428571429,190596.7142857143,7.571428571428571,3031.285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,1,0,0,215,0,0,0,119,55,43,12,5,7,64,64,0,127,119,0,0,119,1,0.0,0.0,0.0,1900.0,1911.0,3.4226138716317034,8.0
G060075002630230172016,2016,37.7089559,-122.42522620000001,35552.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,431,50,90,0,190,23,52,26,145,111,60,51,11,40,34,25,9,151,145,37,5,103,1,0.0,0.0,0.0,1990.0,2004.0,8.082903768654777,3.0
G060075001230110042016,2016,37.7856393,-122.4104119,15158.0,0.0,0.0,100.0,0.0,115.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001190210002016,2016,37.7907856,-122.40760459999998,6716.0,1.0,2.0,4.0,0.0,14.0,0.0,0.0,0.0,1915.8,512334.2,26.8,3483.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,356,208,6,0,124,0,6,12,268,40,30,10,3,7,228,198,30,328,268,8,0,260,1,0.0,0.0,0.0,1912.0,1929.0,5.7773504115448935,10.0
G060075001230110002016,2016,37.7868179,-122.40888580000001,14034.0,1.0,0.0,26.0,0.0,106.0,1.0,0.0,8.0,1912.8,546302.4,6.4,2784.6,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,73,33,11,2,25,0,1,1,68,1,0,1,0,1,67,63,4,106,68,0,0,68,1,0.0,0.0,2.0,1906.0,1968.0,22.954094976506468,21.0
G060075001170020272016,2016,37.7860473,-122.4070761,15893.0,0.0,0.0,11.0,0.0,271.0,0.0,1.0,1.0,1909.0,321091.0,3.0,3092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,33,7,1,6,0,0,3,22,4,4,0,0,0,18,14,4,29,22,13,1,8,1,0.0,0.0,5.0,1900.0,1995.0,39.098532428919114,15.0
G060075003120220062016,2016,37.721579399999996,-122.44886580000001,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003120220012016,2016,37.7223119,-122.4489138,20985.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1920.8,251148.8,1.0,3298.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25,16,0,0,8,0,1,0,7,3,2,1,0,1,4,0,4,7,7,2,0,5,1,0.0,0.0,2.0,1916.0,1955.0,14.180973168298404,6.0
G060075001790210232016,2016,37.8134037,-122.3610956,8470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001790210492016,2016,37.8263326,-122.37005719999999,20456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020010032016,2016,37.8106454,-122.42459509999999,5212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002330010072016,2016,37.727712700000005,-122.3979462,13511.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1998.0,186215.27586206896,1.0,1562.6896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.03448275862068965,258,10,13,0,226,0,3,6,62,58,41,17,8,9,4,3,1,62,62,45,4,13,1,0.0,0.0,0.0,1998.0,1998.0,0.0,62.0
G060075003300060032016,2016,37.7396637,-122.4888878,19543.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1929.02,262745.3,1.0,2890.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,180,41,2,0,135,0,1,1,54,41,33,8,1,7,13,5,8,54,54,26,14,14,1,0.0,0.0,0.0,1906.0,1950.0,12.905448936201243,50.0
G060075003300060022016,2016,37.7397109,-122.48781670000001,19524.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1933.1538461538464,301119.0,1.0,2709.480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,159,55,0,0,94,0,1,9,54,44,40,4,3,1,10,7,3,55,54,32,12,10,1,0.0,0.0,0.0,1906.0,1955.0,12.495308320129045,52.0
G060075003280120072016,2016,37.743583,-122.48486499999999,19621.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1931.085106382979,270211.74468085106,1.5957446808510638,2904.475531914894,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.23404255319148934,0.7234042553191491,0.0,0.0,0.0,0.0,1.0,0.0,209,75,0,0,128,0,0,6,72,42,32,10,2,8,30,21,9,75,72,20,12,40,1,0.0,0.0,0.0,1923.0,1961.0,9.861541461657868,49.0
G060075003300020082016,2016,37.7398528,-122.48460349999999,19545.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1923.450980392157,310102.1960784314,1.0,2757.196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,171,47,1,0,118,0,2,3,52,35,27,8,3,5,17,15,2,54,52,29,11,12,1,0.0,0.0,0.0,1900.0,1953.0,10.861516883916671,51.0
G060075003300030102016,2016,37.7374513,-122.4885331,13129.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1937.88,357393.04,1.0,2614.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,86,48,3,1,31,1,0,2,24,16,14,2,1,1,8,4,4,25,24,12,9,3,1,0.0,0.0,0.0,1928.0,1939.0,2.177154105707741,26.0
G060075003300020072016,2016,37.7398995,-122.4835325,19508.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1924.86,259141.88,1.0,2877.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,131,59,1,0,59,0,6,6,48,35,27,8,4,4,13,11,2,53,48,27,12,9,1,0.0,0.0,0.0,1900.0,1988.0,12.30233095550498,50.0
G060075003310020072016,2016,37.7332526,-122.4850222,16457.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1941.208333333333,294492.45833333326,1.0,2578.4791666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,127,51,0,0,64,0,3,9,46,38,30,8,2,6,8,6,2,49,46,26,12,8,1,0.0,0.0,0.0,1941.0,1950.0,1.303976460649916,48.0
G060075003260230042016,2016,37.7568256,-122.4814895,19551.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1926.8823529411768,256397.60784313732,1.03921568627451,2775.470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.9215686274509804,0.0,0.0,0.0,0.0,1.0,0.0,191,51,0,0,129,0,2,9,54,43,36,7,1,6,11,7,4,56,54,25,14,15,1,0.0,0.0,0.0,1926.0,1930.0,0.7388385161462373,51.0
G060075003280230012016,2016,37.7549611,-122.4813602,19637.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1933.74,304563.98,1.08,2794.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,1.0,0.0,151,42,1,0,105,0,0,3,50,31,30,1,0,1,19,8,11,53,50,21,18,11,1,0.0,0.0,0.0,1927.0,1939.0,4.624232845755663,51.0
G060075003280210002016,2016,37.7531431,-122.48015829999999,19597.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1940.0,221686.6,1.3090909090909093,2585.345454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,194,58,1,0,128,0,2,5,71,46,35,11,2,9,25,18,7,81,71,19,22,30,1,0.0,0.0,0.0,1931.0,1954.0,7.579211333934766,55.0
G060075003260230022016,2016,37.7569191,-122.47934520000001,19543.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1929.132075471698,280681.0,1.0,2715.1509433962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193,60,2,0,124,0,3,4,65,43,29,14,5,9,22,11,11,68,65,23,12,30,1,0.0,0.0,0.0,1926.0,1951.0,5.680729015543729,53.0
G060075003280220002016,2016,37.7551496,-122.4770821,19512.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1940.571428571429,265422.4285714286,1.0,2951.285714285714,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,1.0,0.0,195,42,0,0,151,0,0,2,60,52,39,13,4,9,8,2,6,64,60,39,9,12,1,0.0,0.0,0.0,1940.0,2001.0,30.38264823891523,46.0
G060075003030140022016,2016,37.758376899999995,-122.4722517,14397.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1977.833333333333,262172.16666666674,1.0,3637.963333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,82,21,0,1,56,0,3,1,32,23,16,7,1,6,9,6,3,33,32,16,13,3,1,0.0,0.0,0.0,1977.0,1978.0,0.3641095406271855,33.0
G060075003030140052016,2016,37.756824200000004,-122.47238190000002,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,2,2,1,1,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003030140112016,2016,37.7559505,-122.47046470000001,7243.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1972.470588235294,367989.0588235294,0.9411764705882352,2665.882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.9411764705882352,0.0,0.0,0.0,0.0,1.0,0.0,57,21,0,0,36,0,0,0,23,15,11,4,1,3,8,7,1,25,23,9,9,5,1,0.0,0.0,0.0,1940.0,2008.0,14.678458463242734,21.0
G060075003030140102016,2016,37.755407399999996,-122.46991899999999,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003030230042016,2016,37.751562,-122.47360400000001,19648.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1934.9,332583.65,1.0,3510.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.025,107,59,0,0,43,0,2,3,43,30,25,5,1,4,13,9,4,46,43,29,9,5,1,0.0,0.0,0.0,1926.0,1949.0,3.8206754606495,41.0
G060075003030230032016,2016,37.751604,-122.4727878,10282.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1937.6470588235293,348852.1176470588,1.0,4497.85294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56,41,1,0,14,0,0,0,20,14,11,3,3,0,6,6,0,20,20,10,5,5,1,0.0,0.0,0.0,1937.0,1938.0,0.4925921830718255,17.0
G060075003030140142016,2016,37.753652200000005,-122.47062890000001,19068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.7142857142856,392307.85714285716,1.0,3547.947142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45,30,0,0,9,0,0,6,21,10,8,2,0,2,11,6,5,21,21,11,7,3,1,0.0,0.0,0.0,1953.0,1988.0,9.540186136294796,22.0
G060075003030230152016,2016,37.7496035,-122.4755604,17503.0,0.0,2.0,5.0,0.0,10.0,0.0,0.0,0.0,1936.4680851063831,190718.7021276596,1.1063829787234043,2321.68085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.1276595744680851,0.8297872340425532,0.0,0.0,0.0,0.0,1.0,0.0,197,51,2,0,129,0,11,4,77,45,35,10,4,6,32,21,11,82,77,21,19,37,1,0.0,0.0,0.0,1911.0,1987.0,16.258645005502988,49.0
G060075003040040052016,2016,37.7458736,-122.475302,17602.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1935.057142857143,330582.8,1.0857142857142856,2699.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428573,0.9142857142857144,0.0,0.0,0.0,0.0,1.0,0.0,158,45,0,0,110,0,0,3,51,34,27,7,3,4,17,10,7,53,51,19,7,25,1,0.0,0.0,0.0,1925.0,1999.0,23.644465076312088,39.0
G060075003060010112016,2016,37.7470237,-122.45893629999999,952.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003060010042016,2016,37.745712299999994,-122.4563666,13225.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1927.833333333333,330082.58333333326,1.0,3630.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78,66,0,0,12,0,0,0,28,19,17,2,1,1,9,5,4,28,28,17,8,3,1,0.0,0.0,0.0,1926.0,1952.0,5.109267597671487,26.0
G060075003080010112016,2016,37.7404122,-122.46324140000002,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003040010052016,2016,37.7508638,-122.46104979999998,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003040030022016,2016,37.7479152,-122.46750559999998,29127.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1953.5471698113208,315870.2075471698,1.0,2710.356603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,165,100,1,0,50,0,1,13,68,48,40,8,1,7,20,10,10,69,68,41,15,12,1,0.0,0.0,0.0,1941.0,2001.0,12.884346854299293,69.0
G060075001040010032016,2016,37.8024774,-122.4120999,14971.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001040010042016,2016,37.8017086,-122.4118503,4253.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,1920.25,219572.0,4.25,2113.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.25,49,12,0,0,35,0,2,0,18,10,6,4,2,2,8,6,2,19,18,3,0,15,1,0.0,0.0,0.0,1907.0,1985.0,34.14332536040781,6.0
